type,id,lat,lon,tags/crossing,tags/crossing:island,tags/crossing:markings,tags/highway,tags/button_operated,tags/tactile_paving,tags/kerb,tags/crossing:signals,tags/bicycle,tags/source,tags/traffic_signals:sound,tags/traffic_signals:vibration,tags/traffic_calming,tags/crossing_ref,tags/foot,tags/traffic_signals,tags/check_date:crossing,tags/check_date:tactile_paving,tags/check_date:traffic_signals:vibration,tags/check_date:traffic_signals:sound,tags/traffic_signals:direction,tags/surface,tags/direction,tags/wheelchair,tags/level,tags/panoramax,tags/lit,bounds/minlat,bounds/minlon,bounds/maxlat,bounds/maxlon,nodes/0,nodes/1,geometry/0/lat,geometry/0/lon,geometry/1/lat,geometry/1/lon,tags/footway,nodes/2,nodes/3,geometry/2/lat,geometry/2/lon,geometry/3/lat,geometry/3/lon,tags/smoothness,tags/name,tags/name:etymology:wikidata,tags/ref,nodes/4,nodes/5,geometry/4/lat,geometry/4/lon,geometry/5/lat,geometry/5/lon,tags/check_date:surface,tags/cycleway:surface,tags/footway:surface,tags/segregated,nodes/6,nodes/7,geometry/6/lat,geometry/6/lon,geometry/7/lat,geometry/7/lon,tags/covered,tags/layer,tags/oneway,tags/separated,nodes/8,nodes/9,geometry/8/lat,geometry/8/lon,geometry/9/lat,geometry/9/lon,tags/horse,tags/tunnel,tags/lanes,tags/width,tags/motor_vehicle,tags/motorcycle,tags/check_date:smoothness,tags/check_date,tags/construction,tags/area,tags/fixme
node,3661249893,44.4914674,11.3466219,traffic_signals,,,crossing,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3661249896,44.4914656,11.346283,traffic_signals,,,crossing,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3661249899,44.4915511,11.3464199,traffic_signals,,,crossing,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3661249912,44.4913102,11.3484665,uncontrolled,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3661249914,44.4912262,11.3484683,,no,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3670775331,44.4902064,11.3499282,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3676665528,44.4951122,11.3365645,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3676669648,44.4897765,11.3433185,,,,crossing,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3676669659,44.4900514,11.3411091,uncontrolled,,yes,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689061754,44.4980408,11.3311897,traffic_signals,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689061755,44.4979386,11.3312839,traffic_signals,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689062840,44.4985473,11.3347684,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689062845,44.4987164,11.3355249,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689062861,44.498636,11.3357145,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689062864,44.4984521,11.3358369,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075676,44.500482,11.3303453,uncontrolled,no,zebra,crossing,,no,,no,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075678,44.5005445,11.3305829,uncontrolled,yes,zebra,crossing,,no,,no,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075679,44.500649,11.330603,uncontrolled,yes,zebra,crossing,,no,,no,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075685,44.5010118,11.3303711,,,,crossing,yes,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075686,44.5011371,11.3302415,,,,crossing,yes,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689075710,44.4993373,11.3342056,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689106016,44.4944848,11.3492198,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689107993,44.4961362,11.3503347,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3689764344,44.503161,11.3421096,uncontrolled,,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515704,44.4912806,11.303656,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515705,44.4909791,11.3069474,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515706,44.4910128,11.3070676,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515707,44.4907273,11.3077286,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515708,44.4907637,11.307877,zebra,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515709,44.4907168,11.3080393,zebra,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515710,44.4904222,11.3086853,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515711,44.4902463,11.3092982,zebra,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515721,44.4934128,11.3077333,zebra,,,crossing,,no,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515723,44.4931151,11.3058118,zebra,,,crossing,,no,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709515724,44.4934066,11.3079933,zebra,no,,crossing,,yes,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709516225,44.4937857,11.3095433,zebra,,,crossing,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709516229,44.4933694,11.3135028,zebra,yes,,crossing,,no,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709516232,44.4929308,11.313226,zebra,no,,crossing,,no,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709919176,44.4910759,11.3016211,zebra,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709919203,44.4941059,11.3108549,traffic_signals,no,,crossing,no,no,flush,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709919206,44.496905,11.3130873,zebra,,,crossing,,no,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3709919208,44.4976757,11.3134493,zebra,no,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3721704557,44.4987976,11.3200463,marked,no,yes,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3721704559,44.500279,11.3210317,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3721704560,44.5003878,11.3211185,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3731518736,44.5072638,11.343953,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3731518739,44.5073738,11.3428429,uncontrolled,,,crossing,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3731518740,44.5074034,11.3429143,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3731518742,44.5075117,11.3421083,uncontrolled,,,crossing,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3731518743,44.5077738,11.3402425,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3744668910,44.5028159,11.3449295,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3751774080,44.4980968,11.3567487,traffic_signals,,,traffic_signals,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752016797,44.4896998,11.3575814,,,,crossing,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752016800,44.4872778,11.3578493,marked,yes,yes,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752016807,44.4848468,11.3566219,zebra,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752016814,44.4845324,11.3558092,traffic_signals,,,traffic_signals,yes,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752016815,44.4844,11.3557791,traffic_signals,,,traffic_signals,yes,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752045688,44.485429,11.3484162,traffic_signals,,,traffic_signals,no,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752423583,44.4959872,11.3371033,traffic_signals,no,,crossing,no,yes,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752423589,44.4965867,11.3369777,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752423609,44.4983582,11.3358071,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752423613,44.4978657,11.3362544,,,no,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752424150,44.4976972,11.33775,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752424154,44.4987525,11.3383935,zebra,no,,crossing,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752425022,44.4989222,11.3382932,,,zebra,crossing,no,no,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752425023,44.4990264,11.3383405,,,zebra,crossing,no,no,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3752425326,44.4990667,11.3378979,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480626,44.5002158,11.3337578,uncontrolled,no,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480630,44.5003025,11.3331689,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480631,44.5003385,11.3344519,uncontrolled,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480632,44.5003614,11.3343116,uncontrolled,yes,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480633,44.5004075,11.3345302,uncontrolled,yes,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480634,44.5004188,11.3331578,uncontrolled,no,zebra,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480635,44.5004626,11.3336291,uncontrolled,no,zebra,crossing,,no,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480636,44.5004764,11.3342617,uncontrolled,yes,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480637,44.5005268,11.3344642,uncontrolled,yes,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480638,44.5005604,11.3329296,uncontrolled,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755480639,44.5005642,11.334337,uncontrolled,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755483825,44.4987174,11.3330397,uncontrolled,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755483826,44.4987791,11.3329851,uncontrolled,no,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755483828,44.4994133,11.3315812,uncontrolled,no,zebra,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3776267318,44.4937163,11.3095628,zebra,,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3801322747,44.502613,11.3334047,traffic_signals,no,,crossing,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3854006964,44.5084048,11.3350876,uncontrolled,no,,crossing,,yes,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3874653628,44.5023459,11.3323873,marked,,yes,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3892417420,44.4872003,11.3374164,marked,,yes,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3904719909,44.5120849,11.338846,marked,no,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3977899996,44.5002993,11.3243904,traffic_signals,no,yes,crossing,,no,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3977900009,44.5006359,11.3236216,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3977914064,44.511264,11.3615835,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996418679,44.4941707,11.3569453,traffic_signals,,,crossing,no,no,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996418682,44.4940188,11.3565424,,,yes,crossing,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996418687,44.4938394,11.3569819,,,,crossing,no,yes,,yes,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996418689,44.4938547,11.357233,traffic_signals,,,crossing,yes,yes,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996419776,44.4889747,11.360113,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996423159,44.4874189,11.3608027,zebra,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996423160,44.4874312,11.3604956,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996423161,44.4873785,11.3605709,zebra,,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3996488964,44.4819344,11.3604824,zebra,yes,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4002543109,44.5036614,11.3493301,traffic_signals,,,crossing,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047377,44.5135026,11.3436607,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047379,44.5134564,11.3435354,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047381,44.5133869,11.3436327,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047383,44.5134286,11.3437521,zebra,no,zebra,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047385,44.5125317,11.3434117,traffic_signals,no,,crossing,no,no,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4019047388,44.5124605,11.3432722,traffic_signals,,,crossing,no,no,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4193307150,44.4961772,11.3595998,uncontrolled,yes,,crossing,,no,lowered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4219422671,44.5024843,11.3124424,uncontrolled,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4219422673,44.5025801,11.3123664,zebra,no,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4219422675,44.5032289,11.312943,zebra,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4219422676,44.5032082,11.3128285,zebra,no,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4219422677,44.5033274,11.3129129,zebra,no,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4329546440,44.4947274,11.343436,marked,no,yes,crossing,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4436361108,44.5091973,11.3389313,uncontrolled,no,,crossing,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4446681682,44.5040491,11.347192,uncontrolled,,,crossing,,,,,,,,,,zebra,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
